id_projeto,situacao,score_temporal_v2,desc_nome,sistema_resp,natureza_intervencao,especie_intervencao,atraso_observavel_dias,faixa_temporal_v2,score_financeiro_v2,valor_planejado_utilizavel_total,financeiro_comparavel_v2,faixa_financeira_v2,motivo_financeiro,score_fisico_v2,fisico_calculavel_v2,motivo_calculabilidade,percentual_numerico,progresso_linear_esperado,score_situacao_v2,fisico_esperado_v2,tem_temporal,tem_situacao,tem_financeiro,tem_fisico,qtd_componentes_esperados,qtd_componentes_disponiveis,ipi_completo_v2,motivo_completude,ipi_v2,ipi_v2_exibicao,prioridade_A_ipi_v2_estrito,calculavel_A,calculavel_B,prioridade_B_3_componentes,calculavel_C,prioridade_C_2_componentes,tem_temporal_final,tem_situacao_final,tem_financeiro_final,ipi_final_calculavel,ipi_final,contrib_temporal_ipi,contrib_situacao_ipi,contrib_financeiro_ipi,ipi_final_por_pesos,motivo_ipi_final,sinal_fisico_disponivel,posicao_ipi_final,qtd_pins,qtd_pins_coordenada_completa,qtd_pins_validos_sc,qtd_pins_invalidos_ou_fora_sc,qualidade_localizacao,tem_ponto_representativo,indice_pin_representativo,latitude_representativa,longitude_representativa,soma_distancias_medoide_km,apto_localizacao_rota,id_local,id_tarefa,tempo_servico_min,premio_ipi,qtd_projetos_coordenada,coordenada_exclusiva,coordenada_compartilhada,apta_rota_automatica_v1,classe_uso_espacial_v1
127491.42-63,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2535,1,1,1,0,localizacao_valida,True,0.0,-26.9988000228767,-52.6599,0.0,True,L1797,P_127491.42-63,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127492.42-09,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2536,1,1,1,0,localizacao_valida,True,0.0,-26.9751000228363,-52.7477,0.0,True,L1839,P_127492.42-09,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127493.42-54,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2537,1,1,1,0,localizacao_valida,True,0.0,-27.1340000231072,-52.1013,0.0,True,L1487,P_127493.42-54,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127495.42-45,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2538,1,1,1,0,localizacao_valida,True,0.0,-27.2421000232916,-51.8958,0.0,True,L1247,P_127495.42-45,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127496.42-90,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59050.002871/2010-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,61259.44,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2539,1,1,1,0,localizacao_valida,True,0.0,-26.8350000225975,-49.4077,0.0,True,L2166,P_127496.42-90,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127497.42-36,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2540,1,1,1,0,localizacao_valida,True,0.0,-27.2684000233364,-51.9638,0.0,True,L1201,P_127497.42-36,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127498.42-81,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59050.002871/2010-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,62332.56,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2541,1,1,1,0,localizacao_valida,True,0.0,-26.7533000224583,-49.4184,0.0,True,L2282,P_127498.42-81,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127499.42-27,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2542,1,1,1,0,localizacao_valida,True,0.0,-27.0555000229734,-52.0955,0.0,True,L1658,P_127499.42-27,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127500.42-98,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2543,1,1,1,0,localizacao_valida,True,0.0,-26.8606000226411,-52.7277,0.0,True,L2146,P_127500.42-98,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127501.42-33,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59050.002871/2010-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,76408.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2544,1,1,1,0,localizacao_valida,True,0.0,-26.8249000225803,-49.387,0.0,True,L2181,P_127501.42-33,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127503.42-24,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2545,1,1,1,0,localizacao_valida,True,0.0,-27.0088000228938,-52.1632,0.0,True,L1765,P_127503.42-24,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127504.42-70,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.002320/2010-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,57657.47,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2546,1,1,1,0,localizacao_valida,True,0.0,-28.832500025997,-49.8441,0.0,True,L0121,P_127504.42-70,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127505.42-15,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2547,1,1,1,0,localizacao_valida,True,0.0,-27.0679000229945,-51.9808,0.0,True,L1637,P_127505.42-15,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127506.42-60,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2548,1,1,1,0,localizacao_valida,True,0.0,-26.9559000228036,-52.7261,0.0,True,L1878,P_127506.42-60,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127507.42-06,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2549,1,1,1,0,localizacao_valida,True,0.0,-27.0908000230336,-51.0567,0.0,True,L1573,P_127507.42-06,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127509.42-07,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.002320/2010-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,96659.19,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2550,1,1,1,0,localizacao_valida,True,0.0,-28.8326000259972,-49.8442,0.0,True,L0120,P_127509.42-07,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127510.42-44,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2551,1,1,1,0,localizacao_valida,True,0.0,-26.8923000226952,-52.7063,0.0,True,L2032,P_127510.42-44,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127511.42-90,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.002320/2010-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,83808.89,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2552,1,1,1,0,localizacao_valida,True,0.0,-28.8327000259973,-49.8443,0.0,True,L0119,P_127511.42-90,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127512.42-35,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2553,1,1,1,0,localizacao_valida,True,0.0,-26.4043000218644,-53.6962,0.0,True,L2599,P_127512.42-35,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127515.42-71,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2555,1,1,1,0,localizacao_valida,True,0.0,-27.6563000239979,-51.3473,0.0,True,L0622,P_127515.42-71,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127517.42-62,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.002320/2010-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,58659.75,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2556,1,1,1,0,localizacao_valida,True,0.0,-28.8328000259975,-49.8444,0.0,True,L0118,P_127517.42-62,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127518.42-08,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2557,1,1,1,0,localizacao_valida,True,0.0,-27.1477000231306,-50.8282,0.0,True,L1451,P_127518.42-08,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127519.42-53,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.002320/2010-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,67500.41,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2558,1,1,1,0,localizacao_valida,True,0.0,-28.8329000259977,-49.8445,0.0,True,L0117,P_127519.42-53,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127520.42-00,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2559,1,1,1,0,localizacao_valida,True,0.0,-27.0179000229093,-50.975,0.0,True,L1733,P_127520.42-00,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127521.42-46,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2560,1,1,1,0,localizacao_valida,True,0.0,-27.9379000244778,-50.9679,0.0,True,L0463,P_127521.42-46,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127522.42-91,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2561,1,1,1,0,localizacao_valida,True,0.0,-27.045900022957,-50.9302,0.0,True,L1684,P_127522.42-91,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127523.42-37,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.003044/2010-29,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,118186.49,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2562,1,1,1,0,localizacao_valida,True,0.0,-29.2072000266294,-50.0146,0.0,True,L0009,P_127523.42-37,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127524.42-82,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2563,1,1,1,0,localizacao_valida,True,0.0,-27.1906000232037,-51.2039,0.0,True,L1352,P_127524.42-82,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127526.42-73,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.003044/2010-29,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,143596.3,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2564,1,1,1,0,localizacao_valida,True,0.0,-29.176700026578,-50.0146,0.0,True,L0022,P_127526.42-73,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127527.42-19,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.003044/2010-29,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,161228.42,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2565,1,1,1,0,localizacao_valida,True,0.0,-29.176700026578,-49.9221,0.0,True,L0023,P_127527.42-19,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127528.42-64,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.003044/2010-29,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,118993.02,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2566,1,1,1,0,localizacao_valida,True,0.0,-29.1756000265762,-49.9204,0.0,True,L0024,P_127528.42-64,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127530.42-57,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,150701.09,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2567,1,1,1,0,localizacao_valida,True,0.0,-26.6058500222072,-52.34037,0.0,True,L2428,P_127530.42-57,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127531.42-02,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,142771.6,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2568,1,1,1,0,localizacao_valida,True,0.0,-28.2379100249884,-49.0176,0.0,True,L0370,P_127531.42-02,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127543.42-40,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2569,1,1,1,0,localizacao_valida,True,0.0,-27.1054000230585,-52.4685,0.0,True,L1538,P_127543.42-40,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127544.42-95,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2570,1,1,1,0,localizacao_valida,True,0.0,-27.028300022927,-52.4391,0.0,True,L1709,P_127544.42-95,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127547.42-21,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2571,1,1,1,0,localizacao_valida,True,0.0,-27.271100023341,-52.3123,0.0,True,L1194,P_127547.42-21,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127549.42-12,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,158344.03,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2572,1,1,1,0,localizacao_valida,True,0.0,-27.4226100235994,-48.69939,0.0,True,L0961,P_127549.42-12,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127551.42-05,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,30490.22,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2573,1,1,1,0,localizacao_valida,True,0.0,-27.0782900230122,-49.67186,0.0,True,L1606,P_127551.42-05,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127552.42-50,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,119724.75,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2574,1,1,1,0,localizacao_valida,True,0.0,-27.3790000235251,-48.69131,0.0,True,L1025,P_127552.42-50,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
